노선명,역명,승차총승객수,하차총승객수
3호선,안국,31999,31799
3호선,종로3가,12191,13605
3호선,을지로3가,13929,13858
3호선,충무로,7,0
3호선,동대입구,12266,13971
3호선,약수,14787,14323
3호선,금호,8989,8327
3호선,옥수,10013,10196
3호선,압구정,33921,36699
3호선,신사,30482,31414
3호선,잠원,5806,5597
3호선,고속터미널,45209,41437
3호선,교대(법원.검찰청),19258,11732
3호선,남부터미널(예술의전당),32335,33107
3호선,양재(서초구청),42846,46818
3호선,매봉,14688,14226
3호선,도곡,5739,5544
3호선,대치,12835,13004
3호선,학여울,2229,2233
3호선,대청,12353,11537
3호선,일원,13586,12858
3호선,수서,20332,20595
3호선,가락시장,10153,10110
3호선,경찰병원,8445,8515
3호선,오금,7482,6609
4호선,당고개,10734,9156
4호선,상계,22060,20684
4호선,노원,20934,24541
4호선,창동,28677,30155
4호선,쌍문,32163,30070
4호선,수유(강북구청),37628,37734
4호선,미아(서울사이버대학),17542,17047
4호선,미아사거리,29420,29112
4호선,길음,25455,25727
4호선,성신여대입구(돈암),24918,23861
4호선,한성대입구(삼선교),16694,16246
4호선,혜화,42022,41728
4호선,동대문,22095,22580
4호선,동대문역사문화공원(DDP),20581,18339
4호선,충무로,36572,37203
4호선,명동,36277,38338
4호선,회현(남대문시장),30487,31648
4호선,서울역,14452,22757
4호선,숙대입구(갈월),17565,16982
4호선,삼각지,6532,7263
4호선,신용산,21084,22371
4호선,이촌(국립중앙박물관),8796,9733
4호선,동작(현충원),1805,1916
4호선,총신대입구(이수),21158,22836
4호선,사당,28939,24984
4호선,남태령,1424,1239
5호선,방화,7854,7574
5호선,개화산,6834,6511
5호선,김포공항,9416,7614
5호선,송정,6986,6541
5호선,마곡,13603,13774
5호선,발산,25781,26448
5호선,화곡,32059,29907
5호선,까치산,31606,30567
5호선,신정(은행정),15344,12583
5호선,목동,18742,20441
5호선,오목교(목동운동장앞),23465,24914
5호선,양평,8978,8755
5호선,영등포구청,5328,5342
5호선,영등포시장,12003,12179
5호선,신길,5110,5347
5호선,여의도,32769,34634
5호선,여의나루,13067,14801
5호선,마포,16660,17092
5호선,공덕,16983,17608
5호선,애오개,7728,7547
5호선,충정로(경기대입구),5339,5497
5호선,서대문,24629,24050
5호선,광화문(세종문화회관),37659,39897
5호선,종로3가,15435,15223
5호선,을지로4가,7539,7582
5호선,동대문역사문화공원(DDP),3555,4067
5호선,청구,4469,4156
5호선,신금호,7454,8013
5호선,행당,9254,8199
5호선,왕십리(성동구청),5079,5531
5호선,마장,6549,6114
5호선,답십리,18228,16540
5호선,장한평,21573,21401
5호선,군자(능동),12664,13974
5호선,아차산(어린이대공원후문),16367,15887
5호선,광나루(장신대),15706,14443
5호선,천호(풍납토성),20461,20551
5호선,강동,20153,19650
5호선,길동,8958,9127
5호선,굽은다리(강동구민회관앞),10660,10390
5호선,명일,9986,10370
5호선,고덕,11823,11642
5호선,상일동,16466,15574
5호선,둔촌동,9951,9985
5호선,올림픽공원(한국체대),5383,4642
5호선,방이,8141,8412
5호선,오금,4336,4374
5호선,개롱,7558,7813
5호선,거여,11751,11438
5호선,마천,8724,7937
5호선,강일,6556,6242
5호선,미사,19352,19586
5호선,하남풍산,4840,4812
5호선,하남시청(덕풍·신장),8818,8346
5호선,하남검단산,6935,6414
6호선,응암,19790,19517
6호선,불광,5336,5250
6호선,독바위,3047,3235
6호선,연신내,1,0
6호선,구산,8942,6702
6호선,새절(신사),14816,13631
6호선,증산(명지대앞),11087,11251
6호선,디지털미디어시티,17131,18888
6호선,월드컵경기장(성산),5251,5471
6호선,마포구청,16259,14637
6호선,망원,15640,16368
6호선,합정,14302,14035
6호선,상수,10773,12134
6호선,광흥창(서강),10750,10293
6호선,대흥(서강대앞),11229,11559
6호선,공덕,21547,21202
6호선,효창공원앞,9036,8299
6호선,삼각지,8092,7322
6호선,녹사평(용산구청),5353,5217
6호선,이태원,11536,12013
6호선,한강진,10888,12274
6호선,버티고개,2519,2484
6호선,약수,4215,4129
6호선,청구,4492,4431
6호선,신당,9483,10035
6호선,동묘앞,8656,8943
6호선,창신,4170,3637
6호선,보문,9106,8439
6호선,안암(고대병원앞),16702,17098
6호선,고려대(종암),11028,10562
6호선,월곡(동덕여대),14732,14266
6호선,상월곡(한국과학기술연구원),7848,7499
6호선,돌곶이,11375,10554
6호선,석계,14344,14842
6호선,태릉입구,6450,7466
6호선,화랑대(서울여대입구),15002,11604
6호선,봉화산(서울의료원),10457,9686
7호선,장암,2968,1223
7호선,도봉산,10769,12316
7호선,수락산,13770,13772
7호선,마들,14946,13905
7호선,노원,22087,22701
7호선,중계,17512,16411
7호선,하계,21493,20463
7호선,공릉(서울과학기술대),14115,13896
7호선,태릉입구,10417,9770
7호선,먹골,11447,11327
7호선,중화,12101,12018
7호선,상봉(시외버스터미널),18690,17794
7호선,면목,17609,17133
7호선,사가정,17994,18203
7호선,용마산(용마폭포공원),6522,6404
7호선,중곡,12451,11634
7호선,군자(능동),16809,13346
7호선,어린이대공원(세종대),19675,20527
7호선,건대입구,15089,15128
7호선,뚝섬유원지,8902,8590
7호선,청담,21847,24414
7호선,강남구청,18799,20794
7호선,학동,27476,28955
7호선,논현,20330,20706
7호선,반포,7368,7251
7호선,고속터미널,16964,15040
7호선,내방,17091,17172
7호선,이수,17572,17175
7호선,남성,12980,12284
7호선,숭실대입구(살피재),17895,18085
7호선,상도,14331,14130
7호선,장승배기,10379,10183
7호선,신대방삼거리,16712,15897
7호선,보라매,7567,7810
7호선,신풍,12609,11774
7호선,대림(구로구청),9085,9057
7호선,남구로,17232,18007
7호선,가산디지털단지,51019,51767
7호선,철산,23686,24150
7호선,광명사거리,22408,22129
7호선,천왕,13418,12645
7호선,온수(성공회대입구),12069,11269
8호선,암사,20966,18435
8호선,천호(풍납토성),16239,18770
8호선,강동구청,11858,12211
8호선,몽촌토성(평화의문),7385,7347
8호선,잠실(송파구청),16420,19003
8호선,석촌,8742,9876
8호선,송파,10432,10127
8호선,가락시장,8914,9712
8호선,문정,24822,25918
8호선,장지,19851,18373
8호선,복정,11065,9340
8호선,산성,6101,6198
8호선,남한산성입구(성남법원.검찰청),16588,15319
8호선,단대오거리,13984,13553
8호선,신흥,5566,5677
8호선,수진,6201,5785
8호선,모란,4908,3863
8호선,남위례,8108,8198
9호선,개화,3303,2147
9호선,김포공항,7289,10297
9호선,공항시장,3347,3561
9호선,신방화,7777,7686
9호선,마곡나루(서울식물원),15184,15018
9호선,양천향교,11455,11682
9호선,가양,25154,24571
9호선,증미,9222,8749
9호선,등촌,13498,12964
9호선,염창,20124,19453
9호선,신목동,4984,4481
9호선,선유도,10413,9790
9호선,당산,21552,21700
9호선,국회의사당,19570,20149
9호선,여의도,33490,32296
9호선,샛강,7541,7558
9호선,노량진,28453,28093
9호선,노들,5331,4411
9호선,흑석(중앙대입구),11444,11614
9호선,동작(현충원),2076,1801
9호선,구반포,1670,1810
9호선,신반포,4572,4478
9호선,고속터미널,14977,19964
9호선,사평,4571,4426
9호선,신논현,32991,31887
9호선2~3단계,언주,13122,13446
9호선2~3단계,선정릉,11676,12620
9호선2~3단계,삼성중앙,8828,9092
9호선2~3단계,봉은사,25467,26262
9호선2~3단계,종합운동장,5319,5466
9호선2~3단계,삼전,8531,8037
9호선2~3단계,석촌고분,7836,7648
9호선2~3단계,석촌,10152,9355
9호선2~3단계,송파나루,5927,6154
9호선2~3단계,한성백제,3355,2850
9호선2~3단계,올림픽공원(한국체대),7843,8332
9호선2~3단계,둔촌오륜,1323,1288
9호선2~3단계,중앙보훈병원,14108,12160
경강선,판교,6559,6558
경강선,이매,1354,1224
경강선,삼동,2796,2639
경강선,경기광주,8978,8454
경강선,초월,3974,3742
경강선,곤지암,3091,2851
경강선,신둔도예촌,1637,1488
경강선,이천,2801,3053
경강선,부발,2416,2406
경강선,세종대왕릉,332,343
경강선,여주,3084,2995
경부선,서울역,8657,2795
경부선,남영,11483,12160
경부선,용산,40168,40909
경부선,노량진,9706,9792
경부선,대방,12212,13377
경부선,영등포,40892,41914
경부선,신도림,4342,4685
경부선,신길,10057,8635
경부선,구로,20106,20445
경부선,가산디지털단지,19832,22350
경부선,금천구청,12663,12781
경부선,석수,10489,9557
경부선,관악,8559,8045
경부선,안양,28427,28386
경부선,명학,11167,10985
경부선,금정,31580,31996
경부선,군포,8487,8240
경부선,의왕,10464,10432
경부선,성균관대,17827,17364
경부선,화서,9830,9474
경부선,수원,38435,41120
경부선,독산,20669,21522
경부선,세류,3631,3264
경부선,병점,18498,18457
경부선,세마,3528,3359
경부선,오산대,4746,4305
경부선,오산,11434,11814
경부선,진위,2042,1908
경부선,송탄,4698,4571
경부선,서정리,9609,8790
경부선,평택지제,4782,4776
경부선,평택,14187,14034
경부선,성환,7553,7238
경부선,직산,1004,953
경부선,두정,8800,9715
경부선,천안,7935,6995
경부선,당정,7534,7049
경부선,서동탄,1633,1386
경부선,광명,3861,3322
경원선,이촌(국립중앙박물관),4645,3598
경원선,서빙고,2587,2429
경원선,한남,4659,4437
경원선,옥수,65,36
경원선,응봉,2187,1870
경원선,왕십리(성동구청),18051,17966
경원선,청량리(서울시립대입구),17353,18359
경원선,외대앞,11359,11378
경원선,신이문,9289,8727
경원선,석계,8750,9732
경원선,광운대,10395,9882
경원선,월계,8853,8269
경원선,녹천,5134,4300
경원선,창동,2,0
경원선,방학,11569,11258
경원선,도봉,6472,6296
경원선,도봉산,8192,5306
경원선,망월사,10206,10434
경원선,회룡,14605,14270
경원선,의정부,19710,20375
경원선,가능,7367,7192
경원선,녹양,5304,4896
경원선,양주,8418,7964
경원선,덕계,5637,5008
경원선,덕정,7194,6713
경원선,지행,7056,7073
경원선,동두천중앙,3256,3179
경원선,보산,1740,1335
경원선,동두천,2706,2934
경원선,소요산,2651,2341
경의선,서울역,5552,6770
경의선,신촌,1210,1549
경의선,효창공원앞,3808,4233
경의선,공덕,4495,3905
경의선,서강대,2652,2631
경의선,홍대입구,2072,2519
경의선,가좌,6894,6416
경의선,디지털미디어시티,3162,2938
경의선,수색,3981,4046
경의선,화전,3818,3692
경의선,강매,3885,3333
경의선,행신,9301,9196
경의선,능곡,5720,5214
경의선,곡산,712,797
경의선,백마,8404,8147
경의선,풍산,6666,6309
경의선,일산,13447,13064
경의선,탄현,9128,8555
경의선,야당,9541,9606
경의선,운정,8440,7843
경의선,금릉,6001,5815
경의선,금촌,7135,6872
경의선,월롱,2776,2409
경의선,파주,1777,1344
경의선,문산,5594,5348
경의선,임진강,6,21
경의선,운천,10,4
경의선,계양,1,0
경인선,개봉,24431,23902
경인선,오류동,12731,12185
경인선,역곡,31061,30933
경인선,부천,34680,34521
경인선,송내,30321,30127
경인선,부평,29801,31441
경인선,백운,8407,8167
경인선,동암,17029,16933
경인선,주안,21551,19684
경인선,제물포,12345,11826
경인선,동인천,15859,15187
경인선,인천,3768,2859
경인선,구일,7865,7820
경인선,소사,8986,8607
경인선,부개,9879,9196
경인선,간석,6505,6080
경인선,도원,3841,3937
경인선,온수(성공회대입구),7412,6979
경인선,중동,10418,9629
경인선,도화,4703,4205
경춘선,신내,2695,2532
경춘선,갈매,3577,3004
경춘선,별내,3484,3374
경춘선,퇴계원,4019,3671
경춘선,사릉,2626,2572
경춘선,금곡,1696,1665
경춘선,평내호평,7270,7094
경춘선,천마산,1834,1706
경춘선,마석,4709,4533
경춘선,대성리,521,476
경춘선,청평,1818,1734
경춘선,상천,325,315
경춘선,가평,2175,2200
경춘선,굴봉산,124,133
경춘선,백양리,73,88
경춘선,강촌,564,542
경춘선,김유정,396,454
경춘선,남춘천,2693,2709
경춘선,춘천,1950,1630
공항철도 1호선,서울역,12559,10778
공항철도 1호선,공덕,3101,4020
공항철도 1호선,홍대입구,13232,13294
공항철도 1호선,디지털미디어시티,16667,15691
공항철도 1호선,마곡나루(서울식물원),13705,12979
공항철도 1호선,김포공항,10876,6093
공항철도 1호선,계양,14799,13903
공항철도 1호선,검암,7475,7647
공항철도 1호선,청라국제도시,8146,7820
공항철도 1호선,운서,9363,9647
공항철도 1호선,공항화물청사,2424,2546
공항철도 1호선,인천공항1터미널,12257,11952
공항철도 1호선,인천공항2터미널,5952,5451
공항철도 1호선,영종,4118,4113
과천선,선바위,9293,8087
과천선,경마공원,2037,2065
과천선,대공원,4265,4336
과천선,과천,7277,6766
과천선,정부과천청사,13016,13642
과천선,인덕원,27995,28615
과천선,평촌,20528,19906
과천선,범계,30008,30214
분당선,선릉,15260,23288
분당선,한티,16719,17983
분당선,도곡,8523,8554
분당선,구룡,3221,3174
분당선,개포동,5680,5827
분당선,대모산입구,6939,6407
분당선,수서,16011,16605
분당선,수원,8600,7368
분당선,서울숲,13846,14425
분당선,압구정로데오,20295,21963
분당선,강남구청,11142,12603
분당선,선정릉,9048,9600
분당선,가천대,13703,14293
분당선,태평,14379,13866
분당선,모란,21672,21599
분당선,야탑,29054,30597
분당선,서현,25810,26407
분당선,수내,15654,16008
분당선,정자,20684,21690
분당선,미금,17233,18392
분당선,오리,12943,10707
분당선,이매,6660,6246
분당선,보정,3070,2750
분당선,죽전,16398,17783
분당선,구성,5765,5844
분당선,신갈,5552,5378
분당선,기흥,12739,11751
분당선,상갈,6227,5941
분당선,청명,5200,5198
분당선,영통,9970,10188
분당선,망포,17551,16947
분당선,매탄권선,6267,6074
분당선,수원시청,14586,15886
분당선,매교,5857,5783
서해선,김포공항,2830,3511
서해선,원종,4767,4833
서해선,부천종합운동장,2834,2189
수인선,고색,6332,5894
수인선,오목천,5590,4784
수인선,어천,1336,1264
수인선,야목,426,348
수인선,사리,5933,5299
수인선,달월,118,64
수인선,월곶,3334,3007
수인선,소래포구,6230,5885
수인선,인천논현,6196,6590
수인선,호구포,4500,4652
수인선,남동인더스파크,2557,2867
수인선,원인재,4991,5063
수인선,연수,5160,5127
수인선,송도,2897,2586
수인선,인하대,8558,8143
수인선,숭의,4754,4434
수인선,신포,2048,2101
수인선,인천,1036,1692
신림선,샛강,3340,3840
신림선,대방,3193,2408
신림선,서울지방병무청,3331,3556
신림선,보라매,4224,3933
신림선,보라매공원,2331,2619
신림선,보라매병원,8177,8566
신림선,당곡,5151,4949
신림선,신림,1884,2676
신림선,서원,3798,3262
신림선,서울대벤처타운,10325,9478
신림선,관악산(서울대),3244,3519
안산선,산본,18332,19539
안산선,대야미,5518,4991
안산선,반월,4882,4761
일산선,원흥,13213,12583
일산선,지축,1,0
일산선,삼송,21767,20871
일산선,원당,12744,12068
일산선,화정,19709,20192
일산선,대곡,3408,2512
일산선,백석,10866,10848
일산선,마두,8799,9100
일산선,정발산,8099,8347
일산선,주엽,10825,10987
일산선,대화,15548,12045
장항선,봉명,1443,1464
장항선,쌍용(나사렛대),3242,3068
장항선,아산,4504,3780
장항선,탕정,1639,1485
장항선,배방,1306,1232
장항선,온양온천,4647,4697
